Unité;USD;JPY;DKK;GBP;SEK;CHF;ISK;NOK;BGN;CYP;CZK;EEK;HUF;LTL;LVL;MTL;PLN;RON;SIT;SKK;TRY;AUD;CAD;HKD;NZD;SGD;KRW;ZAR;CNY;PHP;MYR;THB;RUB;IDR;HRK;BRL;MXN;INR;ILS
18/01/2000;1,00930;106,42000;7,44390;0,61740;8,57050;1,61310;73,12000;8,10650;ND;0,57683;35,97800;15,64660;254,94000;4,03530;0,59090;0,41470;4,12170;1,85070;199,99350;42,34700;0,55210;1,52220;1,46260;7,84940;1,95450;1,68750;1136,59000;6,13550;8,35400;40,86700;3,83440;37,65910;28,85100;7319,94000;7,73000;1,80660;9,53050;43,99800;4,09790
19/01/2000;1,01050;106,99000;7,44400;0,61720;8,58350;1,61200;73,33000;8,07550;ND;0,57690;36,11200;15,64660;254,99000;4,04310;0,59230;0,41460;4,14550;1,85120;199,92260;42,33400;0,55230;1,52220;1,46470;7,86330;1,95630;1,69460;1144,85000;6,16910;8,36390;41,14000;3,84110;37,83300;28,88150;7425,07000;7,73730;1,81790;9,52380;44,00600;4,13380
20/01/2000;1,00890;106,44000;7,44510;0,61270;8,59100;1,61470;73,09000;8,08650;ND;0,57687;36,08800;15,64660;255,08000;4,03800;0,59120;0,41370;4,12300;1,85110;199,93980;42,30400;0,55160;1,51820;1,46250;7,84930;1,95700;1,68930;1135,74000;6,15430;8,35070;41,01500;3,83460;37,55370;28,80480;7391,67000;7,73700;1,79690;9,48560;43,94000;4,13200
21/01/2000;1,00970;105,53000;7,44550;0,61130;8,58650;1,61020;73,00000;8,07700;ND;0,57703;36,03300;15,64660;255,12000;4,03990;0,59080;0,41400;4,12520;1,85250;199,94660;42,32400;0,55280;1,52150;1,46070;7,85520;1,96230;1,69130;1138,33000;6,15920;8,35730;41,05300;3,83770;37,50160;28,83420;7370,08000;7,73700;1,79630;9,51530;43,96800;4,14010
24/01/2000;1,00270;105,54000;7,44570;0,60620;8,55900;1,61360;72,90000;8,04550;ND;0,57703;35,87500;15,64660;255,12000;4,01800;0,58850;0,41170;4,10970;1,84200;199,88750;42,36800;0,55200;1,52950;1,44600;7,81130;1,97750;1,68890;1128,86000;6,15760;8,29930;40,65600;3,81560;37,35760;28,60180;7324,92000;7,73700;1,76780;9,47880;43,73100;4,10430
25/01/2000;1,00080;105,69000;7,44390;0,60830;8,51250;1,61210;72,88000;8,04150;ND;0,57660;35,86000;15,64660;255,15000;4,00650;0,58750;0,41210;4,14230;1,83970;199,97990;42,37200;0,55190;1,52750;1,44440;7,78940;1,96120;1,68510;1128,41000;6,16860;8,28360;40,55100;3,80480;37,30160;28,59570;7354,19000;7,73700;1,77640;9,53690;43,63000;4,10480
26/01/2000;1,00190;106,04000;7,44310;0,60940;8,53950;1,61160;72,97000;8,06900;ND;0,57660;35,78500;15,64660;255,18000;4,01080;0,58820;0,41240;4,13980;1,84450;200,11450;42,31600;0,55240;1,52820;1,44050;7,79800;1,97080;1,69540;1130,09000;6,16170;8,29270;40,64400;3,80880;37,52110;28,66580;7412,02000;7,73240;1,78240;9,53190;43,65400;4,09120
27/01/2000;0,99760;105,43000;7,44320;0,60890;8,53550;1,61130;72,58000;8,08150;ND;0,57654;35,76200;15,64660;255,30000;3,98690;0,58560;0,41240;4,11690;1,84110;200,28760;42,35000;0,55100;1,52890;1,43310;7,75130;1,95990;1,68080;1120,90000;6,14970;8,25710;40,25100;3,78600;37,20870;28,47620;7377,98000;7,72750;1,77470;9,46490;43,41600;4,08040
28/01/2000;0,98480;103,74000;7,44250;0,60510;8,52400;1,61210;72,24000;8,04400;ND;0,57600;35,75000;15,64660;255,33000;3,94030;0,58330;0,41030;4,09910;1,81720;200,27940;42,33700;0,54720;1,51780;1,41780;7,66070;1,99200;1,68280;1102,87000;6,18450;8,15120;39,82900;3,74170;37,01000;28,19690;7336,02000;7,74700;1,76130;9,39550;42,93600;4,01920
31/01/2000;0,97910;104,62000;7,44240;0,60470;8,60000;1,60910;72,16000;8,08250;ND;0,57857;35,79000;15,64660;255,36000;3,91880;0,58290;0,40930;4,11530;1,80730;200,34220;42,27300;0,54720;1,54300;1,41950;7,62060;1,98480;1,66410;1100,25000;6,16200;8,10400;39,73900;3,72200;36,70910;28,05450;7271,31000;7,74730;1,77560;9,41740;42,71800;3,99900
01/02/2000;0,97100;104,62000;7,44320;0,60200;8,58600;1,60780;71,65000;8,07300;ND;0,57534;35,85000;15,64660;255,42000;3,88450;0,58050;0,40830;4,09930;1,79240;200,35660;42,31500;0,54420;1,52770;1,41210;7,55310;1,97000;1,64880;1093,55000;6,11730;8,03700;39,37400;3,68890;36,38860;27,73920;7212,68000;7,75450;1,74200;9,31440;42,36400;3,95470
02/02/2000;0,97170;105,51000;7,44280;0,60510;8,51800;1,61010;72,04000;8,01750;ND;0,57544;35,83700;15,64660;255,45000;3,89010;0,58120;0,40870;4,13180;1,79360;200,64750;42,30500;0,54490;1,52730;1,40980;7,56340;1,98790;1,65140;1099,19000;6,07850;8,04280;39,51800;3,69420;36,57720;27,92020;7373,76000;7,76980;1,74130;9,33410;42,35000;3,95100
03/02/2000;0,97480;105,78000;7,44300;0,60860;8,48450;1,60830;72,14000;8,04750;ND;0,57554;35,77800;15,64660;255,59000;3,90030;0,58280;0,40980;4,08050;1,80870;200,76120;42,29200;0,54660;1,53820;1,40450;7,58400;1,97980;1,65170;1101,41000;6,10730;8,06840;39,59500;3,70140;36,74130;28,04460;7466,10000;7,76450;1,72930;9,24020;42,43200;3,95170
04/02/2000;0,98350;105,99000;7,44320;0,61950;8,47150;1,60770;72,54000;8,08300;ND;0,57597;35,74700;15,64660;255,61000;3,94100;0,58810;0,41190;4,10380;1,82910;200,84920;42,32800;0,55050;1,55700;1,41820;7,66230;1,99880;1,66390;1112,39000;6,18130;8,14040;39,98500;3,74240;36,95650;28,36370;7411,01000;7,74500;1,74960;9,35120;42,93500;3,99600
07/02/2000;0,97670;106,02000;7,44320;0,61340;8,46300;1,60650;72,56000;8,05900;ND;0,57510;35,70700;15,64660;255,58000;3,91100;0,58490;0,41030;4,09480;1,81760;200,79720;42,31600;0,54930;1,52610;1,40450;7,60600;1,97410;1,65470;1104,08000;6,15960;8,08410;39,66700;3,71460;36,78790;28,09330;7333,14000;7,74450;1,72530;9,22760;42,58300;3,97950
08/02/2000;0,99030;107,91000;7,44330;0,61820;8,47500;1,60740;72,62000;8,07200;ND;0,57600;35,68700;15,64660;255,61000;3,96100;0,58880;0,41270;4,09600;1,84020;200,79250;42,26600;0,55370;1,56340;1,43540;7,70620;2,00730;1,67860;1118,22000;6,24700;8,19670;40,13100;3,76360;37,26760;28,48680;7265,33000;7,75380;1,74940;9,32560;43,18900;4,02690
09/02/2000;0,99340;108,16000;7,44360;0,61690;8,49550;1,60920;72,79000;8,08250;ND;0,57620;35,63200;15,64660;255,66000;3,96790;0,58990;0,41340;4,10720;1,84820;200,91100;42,30500;0,55470;1,56200;1,43340;7,71710;2,00440;1,67770;1114,35000;6,25370;8,22240;40,17000;3,76910;37,21920;28,42640;7190,92000;7,74260;1,75290;9,31350;43,31200;4,03590
10/02/2000;0,98680;107,11000;7,44480;0,61260;8,48000;1,60600;72,55000;8,06950;ND;0,57617;35,68800;15,64660;255,75000;3,94760;0,58630;0,41160;4,09830;1,84260;201,04170;42,29800;0,55330;1,55870;1,43170;7,67820;2,00100;1,66860;1105,66000;6,25530;8,16770;39,86500;3,74970;36,89960;28,33950;7203,28000;7,74500;1,75010;9,30210;43,02300;4,01500
11/02/2000;0,98010;107,42000;7,44480;0,61360;8,44250;1,60560;72,24000;8,03950;ND;0,57594;35,63000;15,64660;255,78000;3,92170;0,58400;0,41100;4,07070;1,83070;201,13780;42,30700;0,55140;1,55260;1,41730;7,62710;1,99050;1,66270;1092,93000;6,26970;8,11230;39,62300;3,72460;36,75260;28,27390;7170,17000;7,74450;2,01410;9,23790;42,77000;3,99300
14/02/2000;0,98670;106,85000;7,44540;0,62010;8,48500;1,60660;72,15000;8,07950;ND;0,57617;35,64500;15,64660;255,81000;3,94580;0,58620;0,41290;4,08980;1,84400;200,67590;42,31400;0,55400;1,56360;1,43080;7,67360;2,01510;1,67170;1110,03000;6,24730;8,16690;39,82000;3,74780;36,95170;28,38570;7155,61000;7,74500;1,75090;9,28760;43,02000;3,99880
15/02/2000;0,97780;106,46000;7,44490;0,61590;8,49400;1,60610;71,27000;8,06850;ND;0,57580;35,64200;15,64660;255,85000;3,91140;0,58230;0,41120;4,06180;1,82810;201,16480;42,31500;0,55190;1,55970;1,42590;7,60770;2,01110;1,65640;1101,81000;6,23100;8,09330;39,52200;3,71510;36,70590;28,08550;7219,95000;7,73750;1,73610;9,17620;42,65900;3,96390
16/02/2000;0,98040;106,97000;7,44530;0,61290;8,54700;1,60360;71,41000;8,11250;ND;0,57580;35,69400;15,64660;255,89000;3,92070;0,58260;0,41100;4,05770;1,83430;201,24790;42,31000;0,55290;1,55310;1,42790;7,62650;1,99940;1,66770;1103,05000;6,23090;8,11480;39,69200;3,72420;36,92340;28,19120;7286,68000;7,73750;1,73730;9,17040;42,78900;3,96440
17/02/2000;0,99190;109,30000;7,44640;0,61580;8,57700;1,60420;71,71000;8,15650;ND;0,57624;35,73900;15,64660;256,02000;3,97200;0,58880;0,41230;4,07680;1,86280;201,21950;42,29000;0,55740;1,56460;1,44090;7,72370;2,01520;1,69230;1119,88000;6,25140;8,21000;40,29800;3,77170;37,46330;28,63240;7366,58000;7,73700;1,76310;9,31010;43,28100;4,01680
18/02/2000;0,98570;109,27000;7,44660;0,61440;8,53750;1,60320;71,44000;8,14550;ND;0,57604;35,77600;15,64660;256,01000;3,94760;0,58650;0,41150;4,04050;1,85210;201,35250;42,28400;0,55680;1,56270;1,42880;7,67720;2,00200;1,68230;1113,93000;6,22470;8,15860;40,11700;3,74930;37,48780;28,45250;7306,15000;7,73060;1,74570;9,23510;43,01800;3,99070
21/02/2000;0,98570;109,73000;7,44740;0,61610;8,57200;1,60310;71,63000;8,17000;ND;0,57604;35,70700;15,64660;256,73000;3,94560;0,58750;0,41200;4,04100;1,85430;201,56090;42,30000;0,55780;1,57170;1,43170;7,67580;2,01350;1,68430;1117,10000;6,24170;8,15860;40,14700;3,74840;37,63610;28,48580;7324,02000;7,73950;1,75400;9,25440;43,00700;3,99750
22/02/2000;1,00220;111,11000;7,44760;0,62260;8,58550;1,60720;72,26000;8,19150;ND;0,57650;35,70900;15,64660;257,81000;4,00930;0,59350;0,41490;4,08850;1,88520;201,61150;42,20900;0,56320;1,59760;1,45860;7,79960;2,04090;1,71090;1137,06000;6,32790;8,29520;40,84200;3,80860;38,21080;28,96010;7466,77000;7,74740;1,78440;9,41620;43,69200;4,06270
23/02/2000;1,00680;111,88000;7,44720;0,62520;8,59350;1,61050;72,33000;8,19550;ND;0,57670;35,66000;15,64660;257,30000;4,02020;0,59550;0,41600;4,11330;1,89310;201,66250;42,16000;0,56420;1,62250;1,47540;7,82100;2,07670;1,72180;1141,12000;6,32270;8,33330;40,88700;3,81880;38,32380;28,99290;7491,91000;7,74000;1,80170;9,47170;43,90200;4,07270
24/02/2000;0,98980;109,55000;7,44700;0,61880;8,55700;1,61010;71,80000;8,14750;ND;0,57630;35,64800;15,64660;256,45000;3,96520;0,58900;0,41270;4,05680;1,86710;201,99150;42,15900;0,55980;1,60670;1,44790;7,71450;2,03680;1,70050;1133,50000;6,27040;8,19260;40,54300;3,76680;37,76170;28,50100;7409,61000;7,74950;1,76090;9,29300;43,18200;4,00080
25/02/2000;0,98130;108,79000;7,44750;0,61550;8,52550;1,60830;71,59000;8,12750;ND;0,57607;35,52500;15,64660;256,71000;3,92670;0,58420;0,41140;4,06370;1,85170;201,96040;42,06200;0,55780;1,58340;1,42650;7,63940;2,00760;1,67960;1115,59000;6,18220;8,12220;40,14800;3,73010;37,15850;28,21120;7244,22000;7,74000;1,74280;9,19960;42,80800;3,96560
28/02/2000;0,96390;105,22000;7,44690;0,60720;8,41700;1,60640;70,90000;8,06250;ND;0,57531;35,49600;15,64660;256,78000;3,85280;0,57480;0,40880;4,03590;1,82150;202,21800;41,93400;0,55240;1,57100;1,39690;7,49420;1,98890;1,65240;1092,47000;6,10870;7,97820;39,44700;3,65920;36,51990;27,60300;7173,98000;7,75700;1,71290;9,03780;42,03000;3,89330
29/02/2000;0,97140;106,81000;7,44750;0,61340;8,43200;1,60670;71,20000;8,08050;ND;0,57557;35,58500;15,64660;256,81000;3,88450;0,57940;0,41000;4,03350;1,83500;202,19610;41,92900;0,55600;1,57950;1,40970;7,55900;1,99860;1,67400;1098,59000;6,16840;8,04030;39,80200;3,69080;37,02890;27,87980;7201,82000;7,75730;1,72030;9,09430;42,35300;3,91660
01/03/2000;0,96670;104,65000;7,44740;0,61230;8,42500;1,60660;70,90000;8,08250;ND;0,57537;35,63000;15,64660;256,49000;3,86710;0,57670;0,40950;4,01480;1,82900;202,19740;41,87900;0,55380;1,59700;1,39680;7,52110;1,99750;1,66100;1090,10000;6,14100;8,00140;39,67100;3,67240;36,80540;27,66800;7136,87000;7,75700;1,71150;9,05710;42,13600;3,89500
02/03/2000;0,97250;104,38000;7,44790;0,61400;8,44150;1,60750;71,15000;8,07000;ND;0,57540;35,70300;15,64660;256,55000;3,89220;0,57800;0,41020;4,00070;1,84250;202,33710;41,82500;0,55710;1,59520;1,41230;7,56970;1,98530;1,67020;1089,13000;6,19290;8,04940;39,78200;3,69620;36,87800;27,80080;7226,79000;7,73950;1,71210;9,07680;42,37600;3,91220
03/03/2000;0,96590;104,17000;7,44840;0,61170;8,47000;1,60630;70,89000;8,08400;ND;0,57524;35,62000;15,64660;256,55000;3,86460;0,57510;0,40910;3,98450;1,83150;202,41650;41,79300;0,55510;1,59130;1,40510;7,51700;1,97870;1,66450;1081,76000;6,25230;7,99480;39,50800;3,67030;36,65890;27,63790;7195,59000;7,73950;1,69320;8,99690;42,07900;3,88570
06/03/2000;0,96400;103,47000;7,44740;0,61110;8,44250;1,60720;71,19000;8,07650;ND;0,57520;35,53700;15,64660;256,57000;3,86060;0,57430;0,40870;3,96250;1,83310;202,42380;41,63700;0,55580;1,59600;1,39760;7,50890;1,97970;1,66490;1079,92000;6,24740;7,97900;39,45900;3,66610;36,73860;27,58650;7178,86000;7,73980;1,68230;8,98910;42,00500;3,85550
07/03/2000;0,95930;103,00000;7,44720;0,60960;8,43450;1,60830;71,08000;8,08400;ND;0,57497;35,55800;15,64660;256,61000;3,83860;0,57070;0,40830;3,96250;1,82780;202,46690;41,58100;0,55420;1,58790;1,39390;7,46730;1,98410;1,65150;1073,19000;6,25270;7,94010;39,47800;3,64560;36,55790;27,38130;7161,93000;7,73980;1,67450;8,94120;41,77100;3,84060
08/03/2000;0,95430;102,24000;7,44720;0,60430;8,43100;1,60610;70,98000;8,08500;ND;0,57484;35,51000;15,64660;256,64000;3,81750;0,56960;0,40690;3,95560;1,81990;202,44140;41,52500;0,55250;1,57210;1,39170;7,42580;1,96180;1,63560;1067,62000;6,20360;7,89870;39,10500;3,62520;36,19960;27,26060;7112,08000;7,75490;1,66570;8,82930;41,57100;3,83240
09/03/2000;0,96160;102,44000;7,44810;0,60860;8,44800;1,60610;71,05000;8,11750;ND;0,57510;35,57000;15,64660;256,83000;3,84750;0,57230;0,40820;3,96220;1,83520;202,49170;41,56900;0,55590;1,57020;1,40200;7,48430;1,95930;1,64560;1079,21000;6,20710;7,95920;39,38000;3,65430;36,48980;27,43640;7092,18000;7,75750;1,66840;8,91450;41,90200;3,83110
10/03/2000;0,96130;102,27000;7,44890;0,60950;8,44150;1,60780;70,89000;8,09950;ND;0,57520;35,53600;15,64660;256,96000;3,84360;0,57180;0,40860;3,94330;1,83470;202,49830;41,61600;0,55550;1,56580;1,39810;7,47880;1,94220;1,63680;1075,60000;6,12830;7,95670;39,26400;3,65060;36,33470;27,39150;7079,63000;7,75750;1,66830;8,92210;41,86300;3,82400
13/03/2000;0,97160;102,23000;7,45040;0,61460;8,42100;1,61080;71,27000;8,12050;ND;0,57590;35,55000;15,64660;257,24000;3,88340;0,57500;0,41050;3,97550;1,85480;202,55780;41,60300;0,56060;1,58190;1,41660;7,55570;1,97560;1,65740;1087,47000;6,26200;8,04190;39,70000;3,68850;36,76340;27,69270;7207,08000;7,75730;1,70220;9,09020;42,32800;3,85990
14/03/2000;0,96200;100,93000;7,45010;0,61230;8,39800;1,61140;71,00000;8,12100;ND;0,57511;35,54700;15,64660;257,41000;3,84720;0,57110;0,40900;3,94550;1,83980;202,68350;41,57300;0,55760;1,56310;1,40540;7,48700;1,95890;1,64370;1075,58000;6,17940;7,96250;39,35700;3,65490;36,43590;27,41470;7155,42000;7,75730;1,67480;8,96110;41,92900;3,81820
15/03/2000;0,96470;101,74000;7,44750;0,61400;8,41500;1,61150;71,12000;8,14000;ND;0,57521;35,58000;15,64660;257,40000;3,85690;0,57220;0,40960;3,94850;1,84880;202,71760;41,53700;0,55810;1,57370;1,41420;7,50880;1,97890;1,65100;1078,59000;6,24260;7,98480;39,49100;3,66550;36,66360;27,43860;7209,27000;7,75730;1,67760;9,01420;42,08800;3,83420
16/03/2000;0,96630;101,73000;7,44650;0,61550;8,43250;1,61120;71,18000;8,15850;ND;0,57534;35,55900;15,64660;256,99000;3,87310;0,57360;0,40950;3,94400;1,85800;202,62920;41,59600;0,56020;1,57530;1,41700;7,53720;1,97400;1,65770;1081,58000;6,24710;7,99810;39,65000;3,67940;36,71900;27,52960;7217,94000;7,75700;1,67750;9,03040;42,11800;3,84870
17/03/2000;0,96720;102,31000;7,44570;0,61460;8,41700;1,61260;71,14000;8,15400;ND;0,57531;35,56300;15,64660;256,94000;3,86880;0,57420;0,40990;3,94200;1,86380;202,79770;41,68100;0,55950;1,58810;1,42770;7,52800;1,99220;1,65790;1080,38000;6,25680;8,00550;39,59900;3,67460;36,74210;27,75510;7200,44000;7,75000;1,68490;9,03080;42,13000;3,83410
20/03/2000;0,97150;103,71000;7,44670;0,62010;8,42250;1,61260;71,39000;8,17050;ND;0,57544;35,55800;15,64660;256,00000;3,88620;0,57700;0,41110;3,94780;1,86990;202,89250;41,61400;0,56330;1,60380;1,42820;7,56200;2,01240;1,67070;1085,95000;6,30450;8,04110;39,78000;3,69100;36,91430;27,59030;7226,48000;7,74980;1,68940;9,05450;42,31800;3,87150
21/03/2000;0,97010;103,46000;7,44690;0,61760;8,39250;1,61160;71,32000;8,16600;ND;0,57544;35,58300;15,64660;257,07000;3,88230;0,57660;0,41060;3,92470;1,86870;202,81200;41,67000;0,56310;1,59290;1,42590;7,55360;1,98910;1,66810;1082,80000;6,28790;8,02950;39,75600;3,68690;36,74830;27,53090;7247,77000;7,74950;1,68550;9,04760;42,25600;3,86630
22/03/2000;0,96030;102,88000;7,44690;0,61250;8,36400;1,60950;71,20000;8,14750;ND;0,57501;35,56200;15,64660;256,85000;3,84160;0,57150;0,40890;3,90030;1,85510;202,92770;41,69000;0,56020;1,58170;1,41060;7,47380;1,97000;1,64750;1068,35000;6,19870;7,94840;39,24300;3,64780;36,32540;27,24290;7138,35000;7,74950;1,66180;8,90830;41,85500;3,86190
23/03/2000;0,96560;103,88000;7,44690;0,61040;8,37250;1,60450;71,15000;8,10600;ND;0,57508;35,55900;15,64660;257,21000;3,84870;0,57150;0,41010;3,91250;1,86880;202,96310;41,60500;0,56150;1,59680;1,42030;7,48920;1,98110;1,64600;1067,58000;6,25950;7,99230;39,33200;3,65560;36,26740;27,22950;7162,09000;7,76130;1,66610;8,90330;42,09700;3,91260
24/03/2000;0,97150;104,09000;7,44690;0,61150;8,37500;1,59360;71,29000;8,13000;ND;0,57537;35,67800;15,64660;257,44000;3,88870;0,57620;0,40970;3,91400;1,88130;202,89250;41,63600;0,56520;1,60050;1,42380;7,56510;1,99210;1,66830;1077,51000;6,29240;8,04110;39,77100;3,69280;36,68630;27,54750;7236,17000;7,76130;1,66420;8,92600;42,35400;3,93420
27/03/2000;0,97120;103,77000;7,44660;0,60870;8,34000;1,59080;71,15000;8,12700;ND;0,57551;35,67800;15,64660;257,00000;3,88670;0,57460;0,40920;3,91320;1,88240;203,08160;41,62500;0,56600;1,58180;1,42070;7,56260;1,95470;1,66510;1080,35000;6,28220;8,03860;39,80500;3,69160;36,69660;27,46290;7266,45000;7,76080;1,68450;8,95200;42,34800;3,91690
28/03/2000;0,96470;102,59000;7,44660;0,60880;8,27100;1,59040;70,94000;8,08100;ND;0,57524;35,67700;15,64660;257,64000;3,86060;0,57090;0,40870;3,90780;1,87250;203,12940;41,52500;0,56420;1,57210;1,40600;7,51120;1,91900;1,65600;1073,16000;6,25370;7,98480;39,54000;3,66640;36,49550;27,29320;7328,04000;7,74660;1,68730;8,85730;42,07000;3,85090
29/03/2000;0,95680;100,77000;7,44640;0,60320;8,24550;1,58960;70,69000;8,06250;ND;0,57484;35,56900;15,64660;257,97000;3,82880;0,56840;0,41040;3,90950;1,87390;203,32420;41,51500;0,56210;1,57350;1,39350;7,45070;1,91750;1,64150;1061,50000;6,27060;7,91940;39,19200;3,63650;36,14880;27,13910;7236,94000;7,75130;1,68050;8,83740;41,71300;3,87880
30/03/2000;0,95550;100,35000;7,44620;0,60100;8,25000;1,59090;70,43000;8,08150;ND;0,57491;35,86200;15,64660;258,01000;3,82010;0,56720;0,40660;3,92280;1,85910;203,32240;41,53400;0,56130;1,56110;1,39220;7,43560;1,91410;1,64180;1057,30000;6,28860;7,90870;39,19000;3,62830;36,12490;27,35030;7237,39000;7,74500;1,66690;8,86200;41,66900;3,85330
31/03/2000;0,95530;98,53000;7,44600;0,59850;8,28250;1,59070;70,35000;8,08850;ND;0,57478;36,22300;15,64660;258,38000;3,82070;0,56510;0,40620;3,96320;1,86150;203,33820;41,68800;0,56180;1,58110;1,38790;7,43570;1,93280;1,63540;1056,06000;6,28730;7,90700;39,28700;3,62880;36,14970;27,34980;7262,40000;7,74450;1,68090;8,87730;41,65400;3,83830
03/04/2000;0,95640;100,27000;7,44620;0,60000;8,29500;1,58860;70,28000;8,10900;ND;0,57471;36,20000;15,64660;258,47000;3,81960;0,56560;0,40690;3,95430;1,86500;203,35990;41,64700;0,56310;1,57410;1,38730;7,43370;1,91890;1,63980;1062,15000;6,28120;7,91610;39,31300;3,62770;36,07150;27,47480;7365,13000;7,74880;1,65790;8,84960;41,64800;3,87250
04/04/2000;0,95380;100,74000;7,44730;0,59710;8,30050;1,58170;70,28000;8,11450;ND;0,57468;36,18300;15,64660;258,49000;3,81880;0,56620;0,40560;4,00000;1,86120;203,48480;41,69300;0,56310;1,58090;1,38420;7,43180;1,91070;1,63990;1062,64000;6,24020;7,89460;39,32300;3,62700;36,10210;27,41660;7339,73000;7,74890;1,66150;8,85870;41,59600;3,84410
05/04/2000;0,96730;101,71000;7,44830;0,60880;8,32900;1,57320;70,75000;8,15700;ND;0,57521;36,28300;15,64660;258,91000;3,86650;0,57140;0,40910;4,07070;1,88870;203,38950;41,66500;0,56710;1,59540;1,40780;7,52510;1,93210;1,65860;1077,54000;6,38080;8,00630;39,80800;3,67250;36,75710;27,73810;7523,43000;7,74800;1,68840;9,07260;42,20800;3,92640
06/04/2000;0,96250;101,04000;7,44850;0,60750;8,30150;1,57250;70,58000;8,13300;ND;0,57504;36,29000;15,64660;258,93000;3,84790;0,56890;0,40850;4,03630;1,88200;203,54470;41,64400;0,56610;1,59620;1,39460;7,48870;1,92080;1,64740;1069,37000;6,33520;7,96660;39,55000;3,65440;36,64370;27,56570;7481,64000;7,74230;1,68390;9,02270;41,99100;3,89100
07/04/2000;0,95640;100,71000;7,44860;0,60470;8,27280;1,57270;70,48000;8,12700;ND;0,57498;36,24600;15,64660;259,14000;3,83010;0,56630;0,40700;3,99160;1,87360;203,58950;41,56100;0,56450;1,60430;1,39170;7,45440;1,92880;1,63980;1059,87000;6,28760;7,91610;39,32900;3,63760;36,36120;27,42530;7318,18000;7,74200;1,67040;8,95510;41,76000;3,85730
10/04/2000;0,95900;101,92000;7,44850;0,60640;8,27700;1,57310;70,51000;8,14650;ND;0,57491;36,21800;15,64660;258,25000;3,83290;0,56690;0,40790;3,97480;1,88110;203,62860;41,53900;0,56590;1,60250;1,39890;7,46060;1,92800;1,64670;1062,80000;6,26710;7,93760;39,39700;3,64070;36,40690;27,42140;7304,38000;7,74490;1,67010;8,89310;41,84500;3,86380
11/04/2000;0,95940;102,61000;7,44850;0,60550;8,26800;1,57180;70,63000;8,17650;ND;0,57511;36,39000;15,64660;258,32000;3,84030;0,56890;0,40760;3,98500;1,88450;203,85250;41,53600;0,56670;1,60990;1,40170;7,47380;1,92360;1,65090;1065,14000;6,32150;7,94100;39,47200;3,64720;36,51560;27,44550;7299,29000;7,74440;1,67180;8,97320;41,83800;3,87600
12/04/2000;0,95760;101,11000;7,44830;0,60380;8,29150;1,57450;70,46000;8,15850;ND;0,57491;36,45500;15,64660;258,25000;3,82990;0,56720;0,40730;3,93570;1,88360;204,11740;41,52100;0,56680;1,60780;1,40180;7,45430;1,92310;1,64460;1060,44000;6,27470;7,92610;39,42700;3,63740;36,36890;27,31850;7289,09000;7,73950;1,66910;8,98330;41,76600;3,86640
13/04/2000;0,95370;101,09000;7,44970;0,59990;8,28950;1,57380;70,15000;8,14800;ND;0,57484;36,47200;15,64660;257,94000;3,81810;0,56570;0,40630;3,97230;1,88030;204,22890;41,51800;0,56590;1,59160;1,39310;7,43160;1,91090;1,63700;1055,88000;6,28010;7,89380;39,29200;3,62610;36,17090;27,22480;7266,62000;7,73450;1,67460;8,97570;41,62500;3,86030
14/04/2000;0,95400;100,86000;7,45000;0,60160;8,29650;1,57370;70,22000;8,14900;ND;0,57478;36,44200;15,64660;257,87000;3,81810;0,56570;0,40650;3,99170;1,88350;204,28360;41,54000;0,56580;1,59990;1,40630;7,43170;1,92010;1,62930;1060,27000;6,27800;7,89630;39,27700;3,62620;36,14230;27,19610;7257,08000;7,73940;1,69980;9,02240;41,65800;3,85410
17/04/2000;0,95730;99,40000;7,45000;0,60260;8,32950;1,56860;70,35000;8,20750;ND;0,57501;36,50500;15,64660;258,95000;3,83710;0,56580;0,40660;4,09180;1,89170;204,15640;41,55400;0,56810;1,61680;1,41840;7,46730;1,92970;1,63500;1068,04000;6,35030;7,92360;39,49800;3,64350;36,39890;27,71030;7350,74000;7,73970;1,71020;9,12590;41,78700;3,89740
18/04/2000;0,94970;98,97000;7,45000;0,60030;8,29700;1,57100;70,09000;8,17750;ND;0,57458;36,42100;15,64660;259,15000;3,80070;0,56230;0,40580;4,05000;1,88010;204,12090;41,55400;0,56620;1,60060;1,41420;7,39740;1,92030;1,61360;1054,42000;6,28230;7,86070;39,13200;3,60930;36,04020;27,31150;7375,21000;7,72750;1,68620;8,96610;41,47900;3,84460
19/04/2000;0,94610;98,79000;7,45250;0,59830;8,26300;1,57480;69,95000;8,17330;ND;0,57445;36,34800;15,64660;258,51000;3,79440;0,56140;0,40460;4,06050;1,87480;204,03140;41,54700;0,56570;1,58400;1,39940;7,38230;1,89900;1,61090;1051,99000;6,27260;7,83090;39,07500;3,60180;35,97190;27,10100;7448,51000;7,72750;1,66610;8,91170;41,30800;3,83380
